Perplexity_Score,Burstiness_Score,Skill_Velocity_Index,Semantic_Delta,Digital_Footprint_Density,Is_Fraud
0.5609604292632875,0.5348724347524452,0.3558326912521722,0.41399645293713927,0.8655107827600265,0
0.5756507483616891,0.8376567611951996,0.2331909546356951,0.44011906857530075,0.9577921426584378,0
0.06328621935397544,0.0,0.7242131844091112,0.8793818467143816,0.08422530167685148,1
0.7915555398150197,0.5575449422589915,0.2244254840507155,0.09862856073871729,0.8375300309377542,0
0.1803533416571903,0.21464895377257706,0.7947079162632698,0.8929409984790816,0.1796701927070742,1
0.09410924129433995,0.28705361439967136,0.6861970942563983,0.799443970635193,0.10262047527740357,1
0.21235476959555824,0.22214793237573432,0.8393662997468685,0.6196137207437635,0.11117991582033883,1
0.7305195453800835,0.640457728771604,0.26003638143853974,0.33623934723827587,0.6850015118324979,0
0.5340497538990957,0.8242249406863384,0.41487657003721035,0.007575973972705818,0.8585697274893335,0
0.2553251219984784,0.181318447386498,1.0,0.8084168230185697,0.019771997286045645,1
0.7096420028643193,0.6536867866130787,0.30438114719791093,0.1964036554885952,1.0,0
0.1508097552493795,0.20798572852951322,0.8272523740046592,0.807227896538429,0.23101919080808972,1
0.6551488974301198,0.8041730387773934,0.25718848390340876,0.36647393544571716,0.9805826655753225,0
0.6204248278584208,0.6419684098711314,0.18041169379648153,0.2305091719647319,0.9024993489216604,0
0.26855077387902043,0.09498847170634611,0.7000984039541598,0.8200459631413729,0.0,1
0.3274875041278722,0.0,0.8084786232094728,0.8231842092134849,0.016110732597426375,1
0.44116766755784215,0.0,0.7725385029981418,0.8001325688734408,0.33921096352739927,1
0.14111331732613042,0.12156153503934906,0.9590861670603698,0.7952629297455565,0.0,1
0.9379025224218027,0.7260395702011927,0.37081086766885907,0.09952796259689978,0.979116410457106,0
0.16787572338820883,0.04852405068141477,0.8597670376748335,0.8383435031403644,0.019605158527251892,1
0.46740048534008005,0.31150707405703615,0.3321357215450273,0.2984732817294475,0.8657713608214591,0
0.11046536776369759,0.0,0.9458385819842042,0.700830333655969,0.17918593103880676,1
0.1840954789599949,0.32963608229269636,0.8189692294615096,0.7682649507757465,0.034632085936258106,1
0.10733016911526894,0.18380234811017082,0.8259334825469786,0.7791531789459593,0.12642682716456366,1
0.11669439429992413,0.18616610612470166,0.6531495786561946,0.8731955502509846,0.165233033817668,1
0.18094968940021888,0.30886269280435963,0.6109695632530562,0.868023020841763,0.027182809903018454,1
0.7619397181413436,0.8468644796953168,0.2611823181458771,0.24667700093555392,0.8010594737942265,0
0.1736551783917751,0.20156280884439565,0.8416282040150788,0.7657121138442436,0.12513166482381025,1
0.5108674068497432,0.46535335077781914,0.3330880232214457,0.0,0.7808676319433699,0
0.38141564135352896,0.5521121114963556,0.5157308213265503,0.12656511281200777,0.8515681822324829,0
0.28745170741325227,0.06382969297437417,0.8349679539728128,1.0,0.12790838583451852,1
0.22965755451407618,0.1410765845778551,0.9096441137581752,0.7756938801119134,0.0,1
0.504329574924272,1.0,0.3399687951752641,0.31215718898560507,0.7245537844172986,0
0.3045088474084754,0.08230048615414685,0.8807612668189196,0.7373684723816993,0.08713405536479442,1
0.8274403145531537,0.3946502848359381,0.38384907744516417,0.31713400764504657,0.6787601417538611,0
0.36850142787085094,0.0,0.7671803727034765,0.9355572935710349,0.09501198458718824,1
0.2651136241823657,0.1518401630783438,0.9574318012715561,0.8297244273380124,0.0,1
0.6422029604707359,0.7741344195101356,0.26908835357974986,0.18075790201261438,0.8693886939280927,0
0.3410459145203504,0.11419706202530136,0.8546934902060369,0.8207603351400626,0.17717961772356614,1
0.10813134885139057,0.051770596574532035,0.7260947297473357,0.5160921340514573,0.012152619865793995,1
0.41991022111123777,0.30796632146867486,0.3309820710227027,0.22404533224160827,0.7028687291547262,0
0.5729809422897392,0.7921919936406984,0.3550052099024552,0.27832878715461423,0.7356133369552008,0
0.08977078501635767,0.0,0.8492955014519445,0.8276600765511181,0.03129859003005027,1
0.7375739275518814,1.0,0.20086076505436928,0.30796331732135757,0.7736218393351894,0
0.23161559571827783,0.28305749040390404,0.7649464721252955,0.8359475797547126,0.166536893503283,1
0.9176715411692562,0.3741361543970946,0.16280988570686436,0.21919657158142586,0.8240027338779182,0
0.9253535578144041,0.7380028900106665,0.2832878286213588,0.5144343347017035,0.8337961883061413,0
0.3962286120013589,0.7012059468627752,0.4677700814076441,0.1446317580853646,0.8021409601754652,0
0.6884347435878844,0.5814624811839303,0.3104201103951876,0.21082418509561782,0.7520228715117735,0
0.8232853756562836,0.20777293819842296,0.2506243416838687,0.24643585177025165,0.7525890715959426,0
0.7104703127485028,0.6351133141799907,0.31920491164900316,0.207069777548274,0.8999468751363818,0
0.3941151733359849,1.0,0.3815737212539297,0.2996699223236522,0.6470503491961828,0
0.7771658251088123,1.0,0.2749166983544953,0.26429430947637067,0.6277605066871073,0
0.5776284572551842,0.2353219535183701,0.32811914239693757,0.21331755881853123,0.7886073464536216,0
0.17411455996301684,0.016327456112406935,0.8863115627744523,0.6843584183256144,0.07642887551433315,1
0.3023709546106982,0.2778865813313393,0.766307929620372,0.7030256280365326,0.15779785236395572,1
0.15499871420041864,0.12775251032217344,0.9085904201164648,0.854090851856099,0.12678436378663333,1
0.7175991074963173,0.5881655753062721,0.21015320182089625,0.091586405699451,1.0,0
0.39870611116994414,0.021954442899753318,0.9293175688218678,0.6436965693428747,0.12909473643394853,1
0.1938235800139871,0.15795978623760362,0.6424411990921466,0.7931876574832047,0.0,1
0.6369032015851961,0.4655669351644749,0.010374462180631039,0.3874876419148185,0.6646922668463735,0
0.06877808065685939,0.0,0.8832607510324197,0.6434351968394404,0.22725701629285697,1
0.9284544784612038,0.7625938473381142,0.2353063222294426,0.2496625542589048,0.753805770554144,0
0.26227112239002687,0.2936335405705979,0.8477721020816287,0.711223048846146,0.17219034854381415,1
0.3547118252896622,0.5137896685050238,0.23902170956806176,0.0,1.0,0
0.6828190232121073,0.8913017933016714,0.4200413907944425,0.3060919447941239,0.8310900994098417,0
0.24572804046152413,0.25487071264165634,0.9694762861876938,0.7545205282622307,0.09833896576740911,1
0.7820646071755056,0.9011512251147042,0.4085895565831578,0.09188092979678664,0.8801758472720825,0
0.08693846650624737,0.2686734620177331,0.8777358461964676,0.7908293975854874,0.03345777018705395,1
0.11536840225342643,0.0,0.9947305699391806,0.8756564674913141,0.11158245872269462,1
0.39541574337502866,0.044985926039785434,0.9495581514002029,0.5608043795686977,0.20071572005966692,1
0.25628808601743547,0.04291475813155611,0.6481512135611361,0.7389142360194935,0.0,1
0.15002698238483694,0.09360525119417568,0.903629090951719,0.7595638007309977,0.052582182489603516,1
0.8960714131423642,0.9838043050578786,0.43757068133116195,0.39122205554154293,0.8076331552784027,0
0.3870965175371782,0.12114513041242951,0.884670997760492,0.8460271624982304,0.18728243510056347,1
0.1756616020624982,0.2899594645145793,0.7529875739620356,0.8473038282160216,0.0,1
0.7971532807151038,0.37028648523617175,0.3059630369920174,0.16818011165776928,0.6811370118500059,0
0.3388337778208448,0.15781430629696475,0.8337876024520141,0.6567328710260347,0.2609520665775973,1
0.8376792920582163,0.3796630788767333,0.38335289616089246,0.3177875319530908,1.0,0
0.6183425913212226,0.4973481686914967,0.47275431701007115,0.2127793223928947,0.34707317662687626,0
0.059443298082135804,0.07878261358239563,0.871273977585766,0.7905175768719128,0.09654493760460366,1
0.5938495801571828,0.6869672247389748,0.3419019009366045,0.3452874547202939,0.736885730947842,0
0.154269834491321,0.22597122954841684,0.9104120889588517,0.9420504287271063,0.11962409406667206,1
0.32374381346841397,0.0,0.9568379333694016,0.6901379574822188,0.038641239463720556,1
0.8161951080144004,0.7900619758817983,0.2944230922342294,0.38149144535840473,0.8298422220194742,0
0.8916515232847764,0.9654906559526949,0.5165002344901084,0.3000844474944457,0.6623745768478605,0
0.11754858384723266,0.31957228778108654,0.7768368261091472,0.9188596823087009,0.06812516847538669,1
0.0,0.2690548594343596,0.8675536229578598,0.8176189822502693,0.23739143852114497,1
0.17985084660524822,0.11991402528591737,0.8320906714983843,0.9558789184496894,0.244194500580189,1
0.20980675395389448,0.020737465284773715,0.9449594571364488,0.7649150569923526,0.23511140899867153,1
0.7772552900812989,0.3939141295007434,0.22980083121932443,0.3172573701202731,1.0,0
0.7779019771361758,0.6905846041702599,0.2984690150827004,0.2365691258529452,0.6455942737726893,0
0.747137099889291,0.4544889510402898,0.2516114165945678,0.31308116845547773,0.49942064533898706,0
0.24547409121411345,0.11219921009817826,0.9803507931934758,0.6004468219548262,0.07472367449038148,1
0.7259771388776772,0.7686202515936768,0.14070062664683305,0.2626379579546412,0.8284559251415594,0
0.1877291066404276,0.30301951988633513,0.9053149156379209,0.8420699631018479,0.07789575364629495,1
0.24666709819660812,0.137234531848181,1.0,0.9149672018878747,0.17899197221808524,1
0.28333339117803075,0.11590921226539201,0.8993654847643151,0.8047493468251643,0.3549009708717722,1
0.7180443447567848,0.7790968362282151,0.2677320161157864,0.13060749936009447,0.9217094831737389,0
0.5463418537998564,0.6307880200550701,0.20793264069206335,0.08980341881028314,0.6393419480526428,0
0.08244053943751484,0.08934966117842602,0.8139960731243017,0.8012828643543686,0.2481960768436536,1
0.13960193740307705,0.20737444210044131,0.9749504900706158,0.9173442276632445,0.10031477269063267,1
0.40604948141803365,0.5730888911540349,0.15356251197901796,0.19672991603380885,0.7236554561438753,0
0.843890623912781,0.5038139920116163,0.13864386021232586,0.327966053226934,0.8752674104251318,0
0.7665729142219342,0.4783284439637573,0.2294988144241591,0.4112278257988645,0.40936792150592993,0
0.7415036198995029,0.3684976610564358,0.22460354111333236,0.41153756894694415,0.6747285647554966,0
0.37041055162554914,0.19751677464953815,0.9671717914716159,0.9036302892072481,0.12412402484067293,1
0.6831507925463755,0.6320528611425547,0.24194765501952772,0.30556044660034487,0.930373409658391,0
0.19045357529109272,0.26008213984226053,0.7607212484508116,0.6692630217769037,0.0737253252313496,1
0.17001618037251195,0.015787225151488476,0.8102442234508278,0.7354427927964605,0.10929792465294097,1
0.539366125290833,0.5450959467440453,0.3918316606002313,0.15962981392698716,0.7729412477356389,0
0.5960635607109018,0.8606305706665808,0.2901110346808857,0.17480306682611807,0.8783771157898637,0
0.2996858773465808,0.20530400858523584,0.7861717273471506,0.5992543139254991,0.2820543907941816,1
0.7365530817237868,0.7849638984333208,0.3003046020153414,0.061815095450236085,0.8631459416584085,0
0.248387665118804,0.0,0.7710661494280325,0.717538774956524,0.017388800828545797,1
0.0,0.06971755560491576,0.9082571318808805,0.8819925252635235,0.0,1
0.12534216534597611,0.06270389095462994,0.8002429161614792,0.7476268697228579,0.0025193424077158133,1
0.6136272639032979,0.3638449795763904,0.3444602668220141,0.36337700968670644,0.7686029270630959,0
0.1770451344639653,0.022369558346166385,0.716722260252035,0.7727455278638191,0.22299903684386832,1
0.39041365895730074,0.013417584458456089,0.9737653757511998,0.6338916584432828,0.05315038866396843,1
0.19260524343916074,0.18676198402097108,0.7807749670734103,0.8233848025789599,0.04652433291556769,1
0.6960229186826175,0.638883065817909,0.3217432873179723,0.09368091913033427,0.775581064089156,0
0.3519283923641769,0.11307927995525538,0.9050797572273663,0.9127780250633899,0.16266136372630707,1
0.7496895147105346,0.7288904284756594,0.35436001545944323,0.39926885689595215,0.8393841993502887,0
0.18491622884333048,0.25581183250871503,0.8051775383699851,0.6908374827840897,0.05931147554956254,1
0.35163940552535733,0.11729826823902288,0.6810816962032737,0.8395420985388039,0.0,1
0.20036956718478474,0.05121266590992507,0.9082737583173864,0.8519902139528753,0.0,1
0.7984830412950744,0.6211279176152116,0.26751686164913774,0.3639878561129045,0.8836536591087687,0
0.6398169292171245,0.5724596880128032,0.284147042697303,0.08375080119643255,1.0,0
0.2091752484448373,0.0,0.8237340479683832,0.7099409647463939,0.14473939370689756,1
0.23674816654743044,0.10885733928839975,0.7534335196476791,0.6148157268425342,0.14964001177339412,1
0.6020006151139432,0.4989234135293355,0.2230026768941358,0.3001094169939845,0.6004529561391516,0
0.18745457399971,0.09164006736539951,0.8934770064556891,0.7920932658135444,0.0822082124195602,1
0.14517312050749231,0.09806036281738734,0.7975337592933197,0.5963779497144064,0.0,1
0.28970661968871325,0.19506034128625388,0.7150423788448468,0.7799647422205837,0.1686353555014533,1
0.29413105807674833,0.04788375424396997,0.8870061115268955,0.8337957528232118,0.0,1
0.32637066776546686,0.24778155496862003,0.9006240989305926,0.7538830267965382,0.23784696274615047,1
0.24826878872092129,0.11114792248169907,0.7326120035591027,0.7681762472257381,0.21442930685599393,1
0.06807528054012327,0.14434115111001042,0.7804305122802936,0.8859584872343557,0.2021515392781864,1
0.5840762178193641,0.672845529732408,0.23265093757561311,0.28319803305690144,0.7344920395939107,0
0.7362943407349051,0.6022103906267181,0.5075260872625266,0.17831776793971948,0.6846286475319053,0
0.23584536182096205,0.10969240109349691,0.8718534042410946,0.7938924328647624,0.23252760904370376,1
0.13952553354617875,0.020685845624135224,0.7720147053778361,0.7705757494363543,0.06548352945502037,1
0.17819541046076262,0.0,0.8317431025620459,0.9638359732270941,0.11286174504049666,1
0.20819955564135606,0.07442084998416369,0.8215844902071202,0.6109989828817057,0.0,1
0.2349650047299694,0.003321480938432292,0.8573196991001695,0.7990711438432184,0.16927690318488606,1
0.5708073698007604,0.5136031504004404,0.3184551303197037,0.3208303847201064,1.0,0
0.1257515767461616,0.22793490039053324,0.7300302471634692,0.827658150559105,0.2592669998282884,1
0.5637963886718184,0.6698664610858452,0.26796526918056796,0.14758131756707948,0.895312704531384,0
1.0,0.8647263499719544,0.3538296079049633,0.05207001896242122,0.9570976559932173,0
0.7466875231815304,0.16522413467420866,0.34195324439070274,0.3447526462122858,1.0,0
0.16485857642862675,0.24003985883950635,0.8924066861518452,0.7143148134872201,0.19552692372072056,1
0.7015349591529381,0.844510889925346,0.26835915503051977,0.2694607455237243,0.8051228626232038,0
0.7087313077669,0.8348054038413802,0.32239141340646615,0.3013907849658915,0.7037769636433536,0
0.10745753739404128,0.14066131411000515,0.6310078295021446,0.7049089270312768,0.010366734140793823,1
0.2249308595641729,0.05476836192612029,0.8359624941094663,0.811053531747394,0.15773635251066617,1
0.18447409511752513,0.11433268658201287,0.8860647891435794,0.6805810598907711,0.01519344019694914,1
0.30305805856240575,0.11251779433781939,0.7674346317197858,0.7253076714929833,0.16234071382799156,1
0.9442923318356937,0.44575343657385735,0.27513088738164526,0.27537396614945736,0.7802791106492499,0
0.6603014750143066,0.8371356786294922,0.20114088928490825,0.34983108981479605,1.0,0
0.789273553815537,0.931869488037116,0.3529692754356731,0.25768518829587683,0.9168404755268171,0
0.7007865549577275,0.6557489645869635,0.4185704154662997,0.3673124637586641,0.7179979873119102,0
0.09434423572397473,0.25235306441853445,0.9268839675968896,0.9162838577534986,0.1309047443032654,1
0.7602567583148412,1.0,0.20269310591184442,0.0751468026761819,0.9669032562484888,0
0.8505299346838036,0.44838273781651916,0.41608267873785193,0.30159392177040995,0.7798581256720544,0
0.6287582033258565,0.6873533528954157,0.3034083468259226,0.347519762978243,0.6651823927515308,0
0.1473752143482579,0.06837827554580352,0.6303872178900053,0.7313720864244916,0.022822804260712495,1
0.5213044754196027,0.689616952153571,0.3981765486991594,0.14934574347203589,0.9922465692505653,0
0.6711458552828315,1.0,0.3150418905143576,0.23195200864093743,0.9111236518130189,0
0.10755340118704457,0.0,0.7971702953337021,0.6846307718660142,0.0,1
0.18655032155982673,0.08823583230663032,0.9557368305378224,0.5573607929464792,0.15268979236657937,1
0.9180301115735975,1.0,0.290166037320525,0.4021316051922451,0.8277110868343587,0
0.036051583747456595,0.021169238253646222,0.8150560672783044,0.7659401293090139,0.19826831427699412,1
0.6947932345442135,0.6718789589209786,0.5403415585238275,0.27987529083656865,0.7657100126989973,0
0.7808365065526988,0.5937799414228091,0.5006092888159123,0.35701502383164274,0.9219807780121967,0
0.20933723742766513,0.21649271623017408,0.7951799701833228,0.7422079223167289,0.10693698026580695,1
0.5144573933682877,0.11062267141168569,0.19037249131047979,0.23128557349954512,0.5598644032285227,0
0.13322204435311139,0.05354622050898086,0.8743004722054399,1.0,0.1432216690759254,1
0.22700573583914221,0.12813467225649638,0.9790644460922547,0.838737148063299,0.24527555451261832,1
0.8648165277980785,0.5620537883451651,0.3817766299200287,0.26467930119855493,1.0,0
0.2853975976552224,0.2437915537510655,0.7151952888059833,0.7921769340941482,0.17014947819247145,1
0.44126232512304503,0.5346457338863335,0.47359638031652496,0.24173193141573007,0.9244212262897623,0
0.9307054849698954,0.9852874624550566,0.3477040827223121,0.12457105768307505,0.9854196082709328,0
0.46207930910299755,0.07669670044760106,0.7229938911287968,0.755405628613884,0.02506423105772225,1
0.1161414201552769,0.0974120324104796,0.8819524670782956,0.7474369066014616,0.11909165241437107,1
0.6169526041979226,0.7639534560464408,0.4289752754082745,0.35560568090660516,0.8749527665454401,0
0.15205070326007566,0.10885068554378197,0.786724497011496,0.9656208252057297,0.14253213083301106,1
0.9778417276763406,0.31769598754620804,0.13314159261224104,0.07315606344371484,0.6539680700443298,0
0.9326727963283784,0.7715793019433079,0.30570131248970844,0.1712216248091761,0.8827214412859286,0
0.1692191528861116,0.34532591375265687,0.7771538378319657,1.0,0.0,1
0.21838345163225045,0.18385528762859144,0.7111457446168788,0.7576401418271823,0.1507020272135357,1
0.6099674684261808,0.6004962728896991,0.3393317839394372,0.2462963202951588,0.6276808947262016,0
0.9346965483721008,0.6061798942382272,0.17170077758114302,0.11434181953765948,0.8295973561108394,0
0.16075288939391272,0.17927154821418534,0.7727431251243759,0.8500143033113884,0.0,1
0.10399537047205364,0.09847816061917572,0.6417901296811013,0.6405244041836669,0.2635797806135815,1
0.44302982063636837,0.6165763839366292,0.16528737104703034,0.22412039373328976,0.6617210280312031,0
0.6621147772910259,0.8798546652571352,0.31693608240360777,0.22539375118700514,0.9020324158175674,0
0.3081766727672829,0.2212712028861331,0.7928253958043938,0.9097300187543709,0.15101574689151837,1
0.26021183203924836,0.12865432206495617,0.802873625929748,0.7042431044984788,0.1683223014788808,1
0.332893331953541,0.19373131870389607,0.8277279299223392,0.8571179406219209,0.05308691457895911,1
0.1823225836884218,0.23814075289235712,0.7717996507488962,0.6641425984742526,0.16455877121741935,1
0.603014067363621,0.9506796603534302,0.1581634267066968,0.32250957868479974,0.7419304025315728,0
